"ID","weight","weight_2","Country_code","Country_name","Age_cat","Female","Income","Higher_edu","Home_ownership","Dwelling_house","Dwelling_size","Rural","Env_concern","Env_policy_public","Env_policy_costs","Env_policy_subsidy","Env_policy_tax","Env_policy_standards","Env_policy_liH","Adoption","Gov_support","EPS"
"f3c0e600-574a-11ec-9db7-b736959e16b2",1.02126834819078,1.00240651738405,8,"CA","45-54",1,"quintile 1",1,1,1,"More than 200 m²",0,1,0,0,1,0,1,0,0,0,3.01
"f0856270-414e-11ec-a3f7-95c8b9c3fdd3",0.999298300861284,0.95853905667838,9,"BE","55+",0,"quintile 5",0,0,1,"101–150 m²",0,0,1,0,0,0,1,1,0,0,2.98
"ffd8d580-414e-11ec-a9dc-a1f47d64872b",0.938775915316135,1.04393426802723,9,"BE","55+",1,"quintile 2",1,1,1,"101–150 m²",1,1,1,0,1,0,0,1,0,0,2.98
"dd6746f0-9027-11ec-b2d7-454b5c429e14",1.18560562206205,1.09396248494123,4,"NL","25-34",1,"quintile 1",1,1,1,"76–100 m²",0,0,0,0,1,0,0,0,1,0,3.3
"7a10c7d0-c871-11ec-95e1-31708fbc47bb",1.25678199577124,1.6434705158357,1,"US","45-54",0,"quintile 5",0,0,0,"26–50 m²",0,0,0,0,1,0,1,1,0,0,2.6
"071f4560-dc32-11ec-b668-2b3a129fbb2a",0.885636320483842,0.867206850722844,4,"NL","55+",1,"quintile 1",0,1,1,"101–150 m²",0,1,1,0,1,0,1,1,1,0,3.3
"b6913af0-adae-11ec-b2a2-f566a896e958",0.969661444312246,0.912786238155654,4,"NL","55+",0,"quintile 4",0,1,1,"151–200 m²",0,1,0,0,1,1,1,0,1,0,3.3
"08158a70-4153-11ec-b7e9-59d5b1bef0aa",1.06590613265855,0.978813804910658,3,"FR","18-24",0,"quintile 5",0,1,1,"101–150 m²",0,0,0,0,1,0,0,1,0,0,4.17
"f6247170-ecdc-11ec-a655-334db90b4ee8",1.00563640696799,1.13523712284907,5,"SE","18-24",0,"quintile 3",0,1,0,"76–100 m²",0,1,1,0,1,1,1,1,1,1,3.59
"3b87f290-414f-11ec-960e-63cd511b541e",1.07626354189226,0.979534464877078,4,"NL","35-44",0,"quintile 4",0,0,0,"26–50 m²",0,1,1,0,0,1,0,0,1,0,3.3
"e3864a30-414f-11ec-9dfd-5d1b190481d9",1.07626354189226,0.979534464877078,4,"NL","35-44",0,"quintile 4",0,0,1,"101–150 m²",1,0,0,0,1,1,1,1,1,0,3.3
"4ae4ddd0-e700-11ec-a031-5de6d4fb89f9",0.871977350993216,0.803527255069585,5,"SE","45-54",1,"quintile 1",0,0,0,"26–50 m²",1,1,0,0,0,0,0,1,0,0,3.59
"6f182ac0-4543-11ec-ba4a-13f29ef7d9ad",0.982833612022148,1.01040572684873,9,"BE","55+",0,"quintile 3",0,1,1,"51–75 m²",0,1,0,0,1,0,0,1,1,0,2.98
"f1fab860-414e-11ec-96d4-35a00a9ea5c8",1.01267814335451,1.01881049106056,9,"BE","35-44",1,"quintile 3",1,1,0,"76–100 m²",1,1,1,0,1,0,1,0,1,0,2.98
"7a483c80-414e-11ec-acb0-11610d101a64",0.982833612022148,0.940120970773454,9,"BE","55+",0,"quintile 4",1,1,1,"51–75 m²",0,0,0,0,0,0,0,0,0,0,2.98
"61jZNkDZ3UL44KbEb8XcxXiSKadiFfqXrYAoklPkc61zHGOdOSFEIbOcFmKLC0qf",1.28716730744934,1.2463646963133,7,"IL","18-24",0,"quintile 1",0,1,1,"151–200 m²",1,1,1,0,1,1,0,1,1,1,0.98
"C884661950",1.00187456867312,0.920044099719378,7,"IL","35-44",0,"quintile 2",0,0,0,"51–75 m²",0,1,1,0,1,1,1,1,1,1,0.98
"076ddd00-574d-11ec-8c49-cbc3076d7d65",1.04956984883907,1.00076674291579,8,"CA","25-34",1,"quintile 1",1,1,1,"151–200 m²",1,0,0,0,0,0,0,0,1,1,3.01
"79b496a0-5751-11ec-a6a9-b18005f73bcd",1.03090342671497,0.94797396831262,8,"CA","25-34",1,"quintile 3",0,1,1,"76–100 m²",0,1,0,0,0,0,0,1,0,0,3.01
"807bff70-b1ce-11ec-bbd1-39564b0a4fc4",0.968406688405397,0.930659663356263,4,"NL","18-24",1,"quintile 1",1,1,1,"Don't know",0,0,1,0,0,0,0,0,1,1,3.3
"55eb22d0-e687-11ec-992c-b9ddb851f1e3",1.12863973048074,0.980415170992858,5,"SE","25-34",1,"quintile 5",0,0,0,"101–150 m²",1,1,0,0,1,0,1,1,1,0,3.59
"e6313bd0-58c8-11ec-93a0-85f14a0eb7b7",0.959152686341156,0.840683379290789,6,"CH","45-54",1,"quintile 1",1,0,0,"51–75 m²",1,1,1,0,1,1,1,1,1,1,3.97
"79261510-414e-11ec-ab41-bf5f543848a2",0.9582484479692,1.07155083192854,9,"BE","55+",0,"quintile 2",1,0,0,"51–75 m²",0,0,0,0,1,0,1,1,0,0,2.98
"09b4ee20-58c9-11ec-a49a-e3ddcd58ab5b",0.936470913669612,0.863641331756019,5,"SE","55+",1,"quintile 5",0,1,0,"76–100 m²",0,1,1,1,1,1,1,0,1,0,3.59
"d0f81ce0-414e-11ec-8c27-e33d78c7d9ce",1.09645146662127,1.08343996148101,9,"BE","25-34",0,"quintile 1",1,0,0,"Less than 25 m²",1,0,1,0,0,1,0,0,0,0,2.98
"3t0IHInyXScgiZi/MLU2nUnCExrhZV7KcXp5JjbexvMPXDWcib8kfBgdUI96zGDO",1.0158827099758,0.96020798786246,7,"IL","25-34",0,"quintile 3",0,0,0,"76–100 m²",0,0,0,0,1,0,1,1,0,0,0.98
"02146550-58c9-11ec-aca1-2dbab1edaeec",1.04320337512771,0.98344429300457,5,"SE","55+",0,"quintile 4",0,0,0,"26–50 m²",0,1,1,0,1,1,1,1,0,0,3.59
"lG7//fDBY0Mpu6fjxTKSn76C9HjzHb6VC0SHgOyJqxv29zgsPqNUl9RXwJGoTpkH",1.03273203981083,0.988425088455929,7,"IL","25-34",0,"quintile 2",0,1,0,"51–75 m²",0,0,1,0,1,1,1,1,0,0,0.98
"d8a06ee0-7489-11ec-ab83-e7cbd47bdbe1",1.02031118878311,1.00132847620377,5,"SE","55+",0,"quintile 1",1,1,1,"151–200 m²",0,1,0,0,1,0,1,0,1,0,3.59
"/YeSgVYc2mpydLMwOsPs05stGr1QDIgBQfNmSNTmfw3scU6h2GnFjBwuVV0mLfD1",1.01087005147978,0.957535898038458,7,"IL","25-34",1,"quintile 2",0,0,0,"26–50 m²",0,1,1,0,1,1,1,1,1,1,0.98
"TeSX0H0Mp5NlPRnVepIrVyN6BNdARAw6zVuFOww2vd9nvyEfKBdVD+k7uCDI0sPg",0.922579580656671,0.878119147035677,7,"IL","55+",1,"quintile 3",0,1,0,"101–150 m²",0,1,1,0,1,1,1,1,1,0,0.98
"cb40ffe0-414f-11ec-b364-d9e31afb1ddf",0.900519470517105,0.825521601918996,4,"NL","55+",1,"quintile 5",1,1,1,"101–150 m²",1,1,1,0,1,0,1,1,1,0,3.3
"dXiRCST6UciF3To04qj60+1n+QP7/sqI2wNXYt1ei2lIYR3rCkvHd+1Kuwu6G1WI",0.998836234409304,1.2957008207523,7,"IL","25-34",1,"quintile 5",0,1,1,"151–200 m²",0,1,1,0,1,0,1,1,1,0,0.98
"03e03f20-414f-11ec-8e00-3f67107ad26d",1.03004501087407,0.959038131737771,9,"BE","25-34",1,"quintile 5",1,1,1,"More than 200 m²",1,1,1,1,1,0,1,0,0,0,2.98
"C884669181",1.34824962585116,1.20789683718041,7,"IL","35-44",0,"quintile 4",1,1,1,"151–200 m²",0,1,1,0,1,1,1,1,1,1,0.98
"C884669538",1.01540283309189,0.964174010469148,7,"IL","25-34",1,"quintile 3",1,0,0,"51–75 m²",0,1,1,0,0,0,0,0,0,0,0.98
"C884669726",1.0158827099758,1.3117387371899,7,"IL","25-34",0,"quintile 5",1,0,0,"Don't know",0,1,1,1,1,1,1,1,0,0,0.98
"cda8c100-7e1c-11ec-9d24-63936765d36b",1.0694444109706,0.972863634309569,1,"US","25-34",0,"quintile 1",0,1,1,"76–100 m²",0,1,1,0,1,0,1,1,0,0,2.6
"f50d8e10-ee4c-11ec-b6fa-93d85bf91c76",1.07757090127015,1.01213081250481,1,"US","45-54",1,"quintile 1",0,1,1,"151–200 m²",0,0,1,0,0,0,1,1,1,0,2.6
"7297b030-414f-11ec-aeba-5b79b6d4d6ae",1.01527355117381,0.99162261583855,4,"NL","55+",0,"quintile 3",0,0,0,"151–200 m²",1,0,1,0,1,0,1,1,1,0,3.3
"a2641a60-934c-11ec-8ee7-dda277041b09",0.969661444312246,0.914092929925447,4,"NL","55+",0,"quintile 5",1,1,1,"More than 200 m²",0,1,1,1,1,1,1,1,0,0,3.3
"1d5dd480-e698-11ec-be6a-25b7038358aa",0.871977350993216,0.761259879586581,5,"SE","45-54",1,"quintile 5",1,0,0,"76–100 m²",0,0,1,0,1,1,1,1,0,0,3.59
"EEpj4vBIzGa4O93r76pr28ZRp3FPIRvlut2ZzYpuUkWVYIU3q+aEArR1x+Ezapu1",0.924663047261517,0.850609368537571,7,"IL","45-54",0,"quintile 3",0,0,0,"26–50 m²",0,1,0,1,1,0,1,1,1,0,0.98
"8a737ce0-ec95-11ec-a84d-f3f8cbf091dd",0.943951471531271,0.851563133410306,6,"CH","18-24",1,"quintile 1",0,0,0,"76–100 m²",0,0,0,0,0,1,1,0,0,0,3.97
"46d91970-574b-11ec-a7e0-5539c280f7b0",1.04341100710375,0.951492937592363,1,"US","55+",0,"quintile 2",0,0,1,"76–100 m²",0,1,1,0,1,1,1,1,0,0,2.6
"4968b770-722e-11ec-ad44-6db04d790cbc",1.03558792580468,1.13386748281425,5,"SE","45-54",0,"quintile 3",0,0,0,"76–100 m²",0,1,0,0,0,0,0,1,0,0,3.59
"917d77e0-e708-11ec-90f7-41fdcf49d9e8",0.935571806399391,0.770098213483744,6,"CH","45-54",1,"quintile 1",0,0,0,"Don't know",1,0,0,0,0,0,0,1,0,0,3.97
"C884674426",1.03268189674916,0.984366902678061,7,"IL","25-34",0,"quintile 4",0,1,1,"151–200 m²",1,1,1,0,1,0,1,1,1,0,0.98
"C884674645",0.945292678711995,0.91815582541622,7,"IL","45-54",0,"quintile 1",1,1,1,"More than 200 m²",0,1,1,0,1,1,1,1,1,0,0.98
"d2248450-58c8-11ec-a997-e75aed4a675a",1.38732054429865,1.1623267554461,6,"CH","25-34",1,"quintile 1",0,0,0,"76–100 m²",1,0,0,0,0,0,0,0,0,0,3.97
"2d8a9b70-e67c-11ec-876e-cb54f5aa80b7",1.15485599999509,1.15952927227344,6,"CH","25-34",1,"quintile 3",0,0,0,"51–75 m²",1,0,1,0,0,0,0,1,0,0,3.97
"a8978960-b0e2-11ec-9e47-bb44e3c4d1e0",1.06293383813521,1.28806007468872,5,"SE","18-24",0,"quintile 2",0,0,0,"76–100 m²",0,0,0,0,0,0,0,1,1,1,3.59
"cf9ca340-edae-11ec-bcdf-1912a1e2a3ec",0.904163733458689,0.717722612332448,6,"CH","35-44",1,"quintile 5",0,1,1,"151–200 m²",1,0,0,0,1,0,1,1,1,0,3.97
"uH5ta9/pAbewij1jmg69tcxrQi0SGl9iUd8z/DZrzxLv6BvH1LY7BLZmZigMoDfX",0.985063149217044,1.22603349319331,7,"IL","35-44",1,"quintile 5",1,0,0,"More than 200 m²",0,1,1,0,1,0,0,1,0,0,0.98
"39402aa0-c3ca-11ec-88df-879771d1d765",1.07796496636019,1.06786408205321,9,"BE","35-44",0,"quintile 1",1,1,1,"More than 200 m²",1,1,1,1,1,1,1,1,0,0,2.98
"b0ed9510-ca43-11ec-8214-673312e3a27a",0.954182709049398,1.12996390135883,5,"SE","18-24",1,"quintile 2",0,0,0,"51–75 m²",1,0,0,0,0,0,0,0,0,0,3.59
"24e2b810-eaed-11ec-b28f-fdfb00941840",1.08616565428273,0.828918956409028,6,"CH","35-44",1,"quintile 5",0,1,0,"101–150 m²",1,0,0,0,1,1,1,0,1,0,3.97
"ef067b80-414e-11ec-b604-83f5d5a0d2c2",0.999298300861284,0.95853905667838,9,"BE","55+",0,"quintile 5",1,1,1,"151–200 m²",1,1,0,0,1,0,1,0,1,0,2.98
"C884680290",0.985063149217044,0.893590378593132,7,"IL","35-44",1,"quintile 4",1,1,0,"76–100 m²",0,1,0,0,1,1,1,1,1,1,0.98
"946506f0-58c8-11ec-883f-47fe9c25c82d",1.11125976798952,0.958169674861306,6,"CH","25-34",1,"quintile 1",1,0,0,"Don't know",0,1,1,0,1,1,1,1,0,0,3.97
"fef22f80-58c8-11ec-8823-777852a2b96f",1.02031118878311,1.26881793979161,5,"SE","55+",0,"quintile 2",0,1,1,"76–100 m²",1,1,1,0,1,0,1,1,0,0,3.59
"ead709e0-58c8-11ec-9d2e-7b6e751d10a9",0.984647439791354,0.791304877962155,6,"CH","55+",1,"quintile 4",0,1,1,"151–200 m²",1,1,0,0,1,0,1,0,1,0,3.97
"d0788440-ecd8-11ec-91de-c9e22e2a8902",0.943951471531271,0.981128238648707,6,"CH","18-24",1,"quintile 3",0,0,0,"51–75 m²",0,1,1,0,1,0,1,1,1,1,3.97
"d095afd0-58c8-11ec-8a15-5def77ed6941",0.819656285200992,0.684530486443036,6,"CH","55+",1,"quintile 5",1,1,0,"101–150 m²",1,1,1,0,1,1,1,1,0,0,3.97
"d03aedc0-58c8-11ec-9fd5-c1270ae8a78d",0.959152686341156,0.840683379290789,6,"CH","45-54",1,"quintile 1",0,0,0,"51–75 m²",0,0,0,0,0,0,0,1,0,0,3.97
"TOFukh+Xh1dO1kKZpPIpvDXndajW7Hp8WvwO+Qtlr9pczxn7P46oRVrN+ZTXqSOQ",1.24375620310373,1.13550015255675,7,"IL","45-54",1,"quintile 4",0,1,1,"151–200 m²",1,1,1,0,1,1,0,1,1,1,0.98
"UtsQBgExj0/y2YlXG4fQJVsmF1zlG/V0+kOr+eS49tad2dDTsiVJQPtxOxL0rj9C",0.968991551484355,0.87903419073243,7,"IL","35-44",1,"quintile 4",1,0,0,"76–100 m²",0,1,1,0,1,0,1,1,1,0,0.98
"88df85d0-ebfa-11ec-9407-97995893cd44",0.85238147109945,1.68088432942641,6,"CH","55+",1,"quintile 2",0,0,0,"76–100 m²",1,1,1,0,1,1,1,1,1,1,3.97
"b3f98130-a548-11ec-ad44-7dbdd2e7bbcf",0.979764575594569,0.892493398914107,5,"SE","45-54",0,"quintile 5",0,1,0,"101–150 m²",0,1,1,0,1,0,1,0,0,0,3.59
"eea550d0-6584-11ec-80a5-0fa05e3e139e",1.01177997320566,0.967647773224336,5,"SE","55+",1,"quintile 1",1,0,1,"76–100 m²",1,0,0,0,0,1,1,0,1,0,3.59
"ec110520-6aef-11ec-851e-59ac924451e4",0.968406688405397,0.877481312431767,4,"NL","18-24",1,"quintile 4",1,1,1,"76–100 m²",0,0,1,0,1,0,0,0,1,0,3.3
"f5b4f3f0-bb2c-11ec-824b-cfd55e0f5f86",0.950915050041164,0.897216486252201,2,"UK","55+",1,"quintile 4",1,1,1,"151–200 m²",1,1,1,1,1,1,1,1,0,0,3.45
"1baabde0-4159-11ec-86d7-8b462b1fdd6b",0.963558061218733,0.94215318959083,2,"UK","55+",1,"quintile 1",0,1,1,"Don't know",0,0,0,0,0,0,0,1,0,0,3.45
"bf0506b0-4154-11ec-a172-7dcd213f945e",0.876543057832282,0.844646464789776,2,"UK","55+",1,"quintile 5",1,0,1,"Don't know",0,0,0,0,0,0,0,0,1,0,3.45
"71a1e130-6f05-11ec-bb87-ebccf9e08b9e",0.867745452059582,0.83137919811683,2,"UK","18-24",1,"quintile 5",1,1,1,"51–75 m²",0,1,1,0,1,1,1,1,0,0,3.45
"95fddb40-414f-11ec-9d9a-4770842acdde",0.968406688405397,0.930659663356263,4,"NL","18-24",1,"quintile 1",0,1,1,"26–50 m²",0,1,1,0,1,1,1,1,1,0,3.3
"2157f5d0-4153-11ec-9116-cf07e2b13222",1.03851989407343,0.982975442925264,2,"UK","55+",0,"quintile 5",0,1,1,"76–100 m²",1,1,0,1,1,0,1,1,0,0,3.45
"b08dc760-4153-11ec-aaee-cf5a7d410d84",0.983387325042654,0.916205908069491,2,"UK","55+",0,"quintile 5",1,1,1,"151–200 m²",0,1,0,0,0,1,0,0,0,0,3.45
"7f1aed50-4152-11ec-a52b-058502be9a51",0.876543057832282,1.22551305759816,2,"UK","55+",1,"quintile 2",0,0,0,"Don't know",0,1,0,1,0,0,1,0,0,0,3.45
"339a9c60-4152-11ec-bdcf-d7be2762b9bb",0.897811612944698,0.85856836908577,2,"UK","55+",1,"quintile 5",1,1,1,"Don't know",1,1,1,0,1,1,1,1,1,0,3.45
"87907470-5751-11ec-845b-8561009e64c9",1.02499672066638,1.08358292566263,8,"CA","55+",0,"quintile 2",0,1,0,"51–75 m²",0,1,1,1,1,1,1,1,0,0,3.01
"6ec55b60-5751-11ec-9baa-25946352357e",0.964241302880091,0.94914975379293,8,"CA","55+",1,"quintile 1",0,1,1,"51–75 m²",1,1,0,0,1,1,1,0,0,0,3.01
"bffdea30-574a-11ec-854d-299af7ef26c0",0.977390687737433,1.03750857226484,8,"CA","55+",0,"quintile 2",0,1,1,"101–150 m²",0,0,0,0,1,0,1,0,1,0,3.01
"be86a490-4154-11ec-8b1f-ab6638895e15",0.938632520438755,0.899740587660191,2,"UK","18-24",0,"quintile 1",0,1,1,"More than 200 m²",0,1,1,0,1,1,1,0,1,0,3.45
"07b6b220-415a-11ec-a69e-4f14dd6b1967",0.929668049898599,0.83431427841339,2,"UK","18-24",0,"quintile 3",0,1,0,"101–150 m²",0,0,1,0,1,1,1,1,0,0,3.45
"6d5db820-574a-11ec-9bdc-656c92d37f91",0.977390687737433,0.945781994801568,8,"CA","55+",0,"quintile 5",0,1,1,"151–200 m²",0,0,0,0,0,1,1,0,1,1,3.01
"b59f9b90-4155-11ec-b395-6967a1e542dd",0.900433215328145,0.860605659850927,2,"UK","55+",1,"quintile 5",1,1,1,"More than 200 m²",1,1,1,0,1,1,1,1,1,0,3.45
"9bc63c10-4152-11ec-b2af-210dcc8922f8",0.893980876099262,0.88715257861075,2,"UK","55+",1,"quintile 1",1,1,1,"51–75 m²",0,0,1,0,1,0,1,1,1,0,3.45
"c9aae1e0-4154-11ec-91cb-eb659a83b0bf",1.05404254922362,0.953884322812822,2,"UK","55+",0,"quintile 4",0,1,1,"Don't know",0,0,0,0,1,1,1,0,1,1,3.45
"e74ebc00-574a-11ec-9b08-3dc287f05ac4",0.996486933301463,1.10546522393711,8,"CA","55+",1,"quintile 4",0,1,1,"151–200 m²",0,0,1,0,1,0,1,1,1,0,3.01
"865208a0-574a-11ec-b12d-a19f9a161ae8",0.963361853154969,1.02146574307526,8,"CA","55+",1,"quintile 2",1,0,0,"76–100 m²",0,0,0,0,1,1,1,1,1,0,3.01
"899c05c0-574a-11ec-881d-4fbb9ebe74b7",0.977390687737433,0.945781994801568,8,"CA","55+",0,"quintile 5",1,1,1,"More than 200 m²",0,0,0,0,0,0,0,0,1,0,3.01
"aee07510-c189-11ec-9273-998437cd8183",0.91945705890074,0.864707766354578,8,"CA","55+",1,"quintile 3",0,1,1,"101–150 m²",1,1,1,0,1,0,1,1,1,1,3.01
"c2e0c000-574a-11ec-bcb5-4d742f165e55",0.91945705890074,1.01693217846948,8,"CA","55+",1,"quintile 4",1,1,1,"More than 200 m²",1,0,0,0,0,0,0,0,0,0,3.01
"HJ5ezeJs8KL85r7a9t+FHHOmyZT6oskoM5tihrLL5BAEOEjok1LA1U61RKj/1JI9",0.93580323779451,0.848040888907573,7,"IL","45-54",0,"quintile 3",1,1,0,"101–150 m²",1,0,0,0,0,0,0,0,0,0,0.98
"3ae5c790-ef8a-11ec-a352-6750dd24b1c5",0.998410384389675,0.909947294368587,2,"UK","18-24",0,"quintile 4",1,0,0,"151–200 m²",0,1,1,0,1,1,0,1,1,1,3.45
"8098ee80-5751-11ec-ad7b-4d2438ee8f39",0.964241302880091,1.06209276202986,8,"CA","55+",1,"quintile 4",0,1,1,"Don't know",0,1,1,0,1,1,1,0,1,0,3.01
"bed2aeb0-574a-11ec-94fd-47d68983587d",0.977390687737433,0.945781994801568,8,"CA","55+",0,"quintile 5",0,1,1,"More than 200 m²",0,1,1,0,1,1,1,1,1,0,3.01
"748a5380-5751-11ec-94f7-fde1a21fe82a",0.964241302880091,0.903108269519444,8,"CA","55+",1,"quintile 3",1,1,0,"76–100 m²",0,1,1,0,1,0,1,1,0,0,3.01
"d5289a00-58c8-11ec-a44b-a9a8bdcad1e1",0.85238147109945,0.771719539274872,6,"CH","55+",1,"quintile 1",0,0,0,"51–75 m²",1,1,0,0,1,0,1,1,1,0,3.97
"YflOntv1/faoLKyXqTkwtfWQH7e2nOsw5kfnKgeyt8NHJeOBCO8ycURN2WkYGpMI",0.922534785915124,0.889394091646856,7,"IL","55+",1,"quintile 3",0,1,1,"76–100 m²",0,1,0,0,1,0,1,0,0,0,0.98
"7a254fd0-d341-11ec-bfe4-69ea0b4cc71a",1.11125976798952,0.897069242379259,6,"CH","25-34",1,"quintile 5",1,1,1,"101–150 m²",1,1,1,1,1,1,1,1,1,0,3.97
"3400d890-9716-11ec-8e04-27c142780a52",0.895002934432636,1.05829280565066,5,"SE","18-24",1,"quintile 2",0,1,0,"51–75 m²",1,0,1,0,0,1,0,1,0,0,3.59
"4cf55a40-ed64-11ec-bc5f-9d54598b394c",1.21408391191661,1.29721659026186,5,"SE","25-34",1,"quintile 3",0,1,0,"76–100 m²",0,0,0,0,0,1,1,0,0,0,3.59
"08848190-58c9-11ec-9089-5b1796e6377e",0.859114156716849,0.778616168891219,5,"SE","55+",1,"quintile 4",0,0,0,"76–100 m²",1,1,1,0,1,1,1,1,1,0,3.59
"f690c990-58c8-11ec-81b8-edd58014566a",0.978642383077306,0.960786424893572,5,"SE","55+",0,"quintile 1",0,1,0,"51–75 m²",1,1,1,0,1,0,1,1,1,0,3.59
"95781100-58c8-11ec-9d6d-f9c0a079321a",0.935571806399391,0.721647757347085,6,"CH","45-54",1,"quintile 4",0,0,0,"51–75 m²",1,1,1,0,1,0,1,0,1,0,3.97
"vcD1ik6R+rDoNikhFSHSgM2UylaQDAl4lTI95S4NpzKK9OqbUjDGT1aA7Azynvb3",1.32562604531483,1.19830964542623,7,"IL","35-44",1,"quintile 3",0,1,1,"151–200 m²",0,0,0,0,0,0,0,1,0,0,0.98
"9c4339e0-4152-11ec-b621-1d5c46732a28",0.965128284167107,0.951270658538523,2,"UK","55+",1,"quintile 1",1,1,1,"Don't know",1,0,1,0,0,1,1,0,1,0,3.45
"fad92480-574a-11ec-95fd-f74d3856661f",0.91945705890074,0.864707766354578,8,"CA","55+",1,"quintile 3",0,1,1,"Don't know",0,1,1,0,1,0,1,0,0,0,3.01
"ea236e70-58c8-11ec-9c6e-df4edc7430d1",0.819656285200992,0.731154656343104,6,"CH","55+",1,"quintile 1",0,1,1,"151–200 m²",1,1,1,1,0,1,1,1,1,1,3.97
"5d73c410-cc65-11ec-94e5-799c2facfbc2",0.831425573857212,0.706924691442615,6,"CH","55+",1,"quintile 1",0,0,0,"51–75 m²",1,1,1,0,1,0,0,1,0,0,3.97
"53a91aa0-eccf-11ec-bb3d-09a9bb2c22bf",0.875558763046819,0.775335374246335,6,"CH","55+",0,"quintile 5",0,0,0,"101–150 m²",0,1,0,0,1,1,1,1,1,1,3.97
"ded4a020-edb1-11ec-b4ec-e15f5272b68b",1.21408391191661,1.06001841625497,5,"SE","25-34",1,"quintile 5",0,1,0,"51–75 m²",0,0,0,0,1,0,0,0,0,0,3.59
"ebd0ba70-58c8-11ec-90bc-49fa45eb7a5a",1.03858703052692,1.0555582759409,6,"CH","45-54",0,"quintile 3",0,0,1,"76–100 m²",1,1,0,0,1,1,1,1,1,0,3.97
"ec6d19b0-cc8b-11ec-8101-ef721b051b44",0.975591205420393,1.172629027678,5,"SE","18-24",1,"quintile 2",1,1,0,"26–50 m²",0,1,0,0,1,1,1,0,0,0,3.59
"c323b1e0-414f-11ec-a678-5dfbe7e82f76",0.924900118864674,0.835347920352692,4,"NL","18-24",1,"quintile 4",1,1,1,"76–100 m²",1,0,1,0,1,0,1,0,1,0,3.3
"9243ca10-58c8-11ec-aaad-a9fee2e30e83",0.831425573857212,0.662448775053044,6,"CH","55+",1,"quintile 4",1,1,1,"101–150 m²",1,1,1,0,1,1,1,1,1,0,3.97
"11eaae50-58c9-11ec-baa2-4d45a1a066e2",1.12343286524639,0.982887770773653,5,"SE","25-34",1,"quintile 4",1,1,0,"51–75 m²",1,1,0,0,1,0,1,1,0,0,3.59
"6fc2ffa0-e7df-11ec-9653-3904f9230d1a",1.15485599999509,2.19205337403071,6,"CH","25-34",1,"quintile 2",0,0,0,"51–75 m²",1,0,0,0,0,0,0,1,0,0,3.97
"ee49bce0-aec7-11ec-8abf-bd5bbb8331c9",1.17143835758292,0.911003903713215,6,"CH","25-34",1,"quintile 5",1,0,0,"76–100 m²",1,1,0,1,1,1,1,1,0,0,3.97
"d36bbb80-58c8-11ec-8aaa-7f304156d455",0.831425573857212,0.661845614622913,6,"CH","55+",1,"quintile 5",0,1,0,"101–150 m²",1,0,0,0,1,1,1,1,1,0,3.97
"31479fb0-787a-11ec-b64e-89125957c17a",0.996486933301463,0.987909985490564,8,"CA","55+",1,"quintile 1",0,1,1,"Don't know",0,1,0,0,1,0,1,1,0,0,3.01
"2a005100-eb38-11ec-bcee-319fcd48f181",0.946236659644941,0.918092989648884,6,"CH","55+",0,"quintile 1",0,0,0,"26–50 m²",0,1,0,0,1,0,1,1,1,0,3.97
"c67dd870-ebd5-11ec-89f7-3557fa77c206",0.943951471531271,0.797260772250037,6,"CH","18-24",1,"quintile 5",0,0,1,"Don't know",1,1,0,0,0,0,1,1,1,0,3.97
"94b26700-e7c3-11ec-925e-3b86157fb660",0.831425573857212,0.706924691442615,6,"CH","55+",1,"quintile 1",0,1,0,"More than 200 m²",1,1,0,1,0,1,1,0,1,0,3.97
"b6244430-e902-11ec-9f00-efb037c8af67",0.984647439791354,0.791304877962155,6,"CH","55+",1,"quintile 4",0,1,1,"101–150 m²",1,1,1,0,1,1,1,1,1,1,3.97
"cf82b3c0-e8aa-11ec-9237-1d4f0c393967",0.819656285200992,0.731154656343104,6,"CH","55+",1,"quintile 1",0,1,0,"101–150 m²",1,1,0,1,1,1,1,1,1,0,3.97
"4ad6ad40-aa31-11ec-979b-c5732b13c844",1.03429379131531,1.08921772164477,8,"CA","18-24",0,"quintile 2",1,0,1,"Don't know",0,1,0,0,1,1,1,1,0,0,3.01
"7tkt1vSyF8xYG3LbaJejaaEhYtRHbZhW/f1gpXVklYFZqATdw5pwurV7WOx2D/Zv",0.961870831541212,1.2695520283112,7,"IL","18-24",0,"quintile 5",0,0,1,"101–150 m²",0,0,1,0,0,1,1,1,1,1,0.98
"qcx1xTZk82mpMu0ji4lboHHwhzXuC872lVBHm1+CyMF3p5pvlScEMs5wokC59tGG",0.907527420895652,0.863814978621896,7,"IL","55+",1,"quintile 3",1,0,0,"76–100 m²",0,0,0,1,1,0,1,1,1,0,0.98
"xzMEanBi094db3Ya2VLuolrif+8odW5hjQKwERJ3jwdvqcWATC9EPa+ueqmYP8nK",0.927774749130221,0.902851341028756,7,"IL","55+",1,"quintile 3",1,0,1,"Less than 25 m²",0,0,1,0,0,1,0,0,1,1,0.98
"hZkyH/uxPP55wYYH7C0Sd9g97MZoTwn4X0ueSsEwcXwSouHTFL0JlXuwSrSZg0sD",0.93827907526466,1.23003899454991,7,"IL","55+",0,"quintile 5",1,1,0,"101–150 m²",0,1,1,0,1,1,1,1,1,0,0.98
